SampleDate,LoCode,Ramp,CRCarea,InterviewNumber,Anglers,ChinookCaught,ChinAd,TotalCohoCatch,CohoAd,SalmonReleasedSpCode,SalmonName,SalmonReleasedCount,SalmonRelUM,SalmonRelAd,SalmonRelNK,RelCohoAd,RelCohoNK,RelCohoAd,CohoRelUM,RelChinAd,OthSpCode,SpeciesName,OthSpCatchCount,OthSpsRelCount
07072002,1038,Coho Resort,05,11,2,,,1,,4,Coho,3,,,,0,0,1,3,,,,,
07072002,1174,Point Defiance Public Ramp,11,71,2,,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1038,Coho Resort,05,17,2,,,,,1,Chinook,3,,,,,,,,,,,,
07072002,1038,Coho Resort,05,18,2,,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1038,Coho Resort,05,20,3,,,1,,4,Coho,5,,,,0,0,1,5,,,,,
07072002,1038,Coho Resort,05,25,1,,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1038,Coho Resort,05,26,3,,,1,,1,Chinook,2,,,,,,1,,,,,,
07072002,1038,Coho Resort,05,26,3,,,,,4,Coho,3,,,,0,0,,3,,,,,
07072002,1174,Point Defiance Public Ramp,11,59,2,,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1038,Coho Resort,05,17,2,,,,,4,Coho,3,,,,0,0,,3,,,,,
07072002,1038,Coho Resort,05,29,2,,,,,4,Coho,2,,,,0,0,,2,,,,,
07072002,1038,Coho Resort,05,9,2,,,,,4,Coho,1,,,,0,0,,1,,,,,
07072002,1174,Point Defiance Public Ramp,11,42,2,,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,75,3,,,,,1,Chinook,2,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,21,2,1,,1,,1,Chinook,1,,,,,,,0,,,,,
07072002,1174,Point Defiance Public Ramp,11,29,1,,,,,1,Chinook,2,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,31,2,,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,32,2,,,,,1,Chinook,2,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,34,2,,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,35,2,,,,,1,Chinook,3,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,36,2,,,,,4,Coho,1,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,18,2,,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,41,2,,,,,1,Chinook,2,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,17,2,,,,,1,Chinook,4,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,44,1,,,,,1,Chinook,2,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,46,3,,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,47,3,,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,49,3,2,,,,4,Coho,1,,,,,,,2,,,,,
07072002,1174,Point Defiance Public Ramp,11,49,3,,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,52,2,,,,,4,Coho,1,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,53,2,,,1,,1,Chinook,4,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,56,2,2,,,,1,Chinook,2,,,,,,,0,,,,,
07072002,1174,Point Defiance Public Ramp,11,40,3,,,,,1,Chinook,5,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,68,2,,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1202,Redondo Ramp,11,28,2,,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1202,Redondo Ramp,11,21,1,,,,,1,Chinook,3,,,,,,,,,,,,
07072002,1202,Redondo Ramp,11,18,3,,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1202,Redondo Ramp,11,17,2,,,,,1,Chinook,2,,,,,,,,,,,,
07072002,1202,Redondo Ramp,11,4,2,,,,,1,Chinook,2,,,,,,,,,,,,
07072002,1202,Redondo Ramp,11,1,1,,,,,99,Unknown,2,,,,,,,,,,,,
07072002,1202,Redondo Ramp,11,1,1,,,,,1,Chinook,2,,,,,,,,,,,,
07072002,1450,Olsons East Docks (*1159)*,05,20,2,,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,19,3,1,,,,1,Chinook,2,,,,,,,0,,,,,
07072002,1038,Coho Resort,05,31,2,,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1202,Redondo Ramp,11,31,2,,,,,1,Chinook,2,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,65,2,,,1,,4,Coho,2,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,62,2,,,,,1,Chinook,2,,,,,,,,,,,,
07072002,1149,"Narrows Marina (Boathouse, Ramp, Rental)",11,25,2,,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,1,3,,,,,1,Chinook,2,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,3,7,,,,,1,Chinook,2,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,14,3,,,,,1,Chinook,2,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,15,2,,,,,1,Chinook,6,,,,,,,,,,,,
07072002,1174,Point Defiance Public Ramp,11,16,2,3,,,,1,Chinook,1,,,,,,,1,,,,,
07072002,1174,Point Defiance Public Ramp,11,74,3,1,,,,1,Chinook,3,,,,,,,0,,,,,
07072002,1006,Armeni Public Ramp,11,2,2,,,1,,4,Coho,20,,,,,,,,,,,,
07072002,1006,Armeni Public Ramp,11,23,1,,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1006,Armeni Public Ramp,11,26,3,1,,2,,4,Coho,4,,,,,,,0,,,,,
07072002,1006,Armeni Public Ramp,11,27,2,,,1,,4,Coho,1,,,,,,,,,,,,
07072002,1006,Armeni Public Ramp,11,28,2,,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1038,Coho Resort,05,29,2,,,,,1,Chinook,2,,,,,,,,,,,,
07072002,1450,Olsons East Docks (*1159)*,05,22,2,,,1,,4,Coho,4,,,,0,0,1,4,,,,,
07072002,1006,Armeni Public Ramp,11,8,1,1,,,,1,Chinook,4,,,,,,,0,,,,,
07072002,1006,Armeni Public Ramp,11,5,2,1,,,,99,Unknown,1,,,,,,,1,,,,,
07072002,1055,Edmonds Boat Basin (Public Sling),09,3,2,,,,,1,Chinook,2,,,,,,,,,,,,
07072002,1006,Armeni Public Ramp,11,22,1,1,,,,1,Chinook,1,,,,,,,0,,,,,
07072002,1006,Armeni Public Ramp,11,3,3,,,,,99,Unknown,2,,,,,,,,,,,,
07072002,1006,Armeni Public Ramp,11,23,1,,,,,4,Coho,1,,,,,,,,,,,,
07072002,1006,Armeni Public Ramp,11,1,3,,,,,99,Unknown,1,,,,,,,,,,,,
07072002,1151,Norton Street (Everett) Ramp,16,73,3,0,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1151,Norton Street (Everett) Ramp,09,18,2,,,0,,1,Chinook,2,,,,,,,,,,,,
07072002,1151,Norton Street (Everett) Ramp,16,10,2,0,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1055,Edmonds Boat Basin (Public Sling),10,17,2,,,,,1,Chinook,6,,,,,,,,,,,,
07072002,1055,Edmonds Boat Basin (Public Sling),10,13,3,,,1,,1,Chinook,1,,,,,,,,,,,,
07072002,1055,Edmonds Boat Basin (Public Sling),10,12,2,,,,,1,Chinook,5,,,,,,,,,,,,
07072002,1055,Edmonds Boat Basin (Public Sling),10,9,1,,,,,1,Chinook,3,,,,,,,,,,,,
07072002,1055,Edmonds Boat Basin (Public Sling),10,4,1,,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1006,Armeni Public Ramp,11,4,2,1,,,,1,Chinook,4,,,,,,,0,,,,,
07072002,1450,Olsons East Docks (*1159)*,05,35,3,,,2,,4,Coho,4,,,,0,0,2,4,,,,,
07072002,1450,Olsons East Docks (*1159)*,04,23,2,,,,,4,Coho,2,,,,0,0,,2,,,,,
07072002,1450,Olsons East Docks (*1159)*,05,24,2,,,2,,1,Chinook,1,,,,,,2,,,,,,
07072002,1450,Olsons East Docks (*1159)*,05,24,2,,,,,4,Coho,1,,,,0,0,,1,,,,,
07072002,1450,Olsons East Docks (*1159)*,05,25,1,,,,,1,Chinook,4,,,,,,,,,,,,
07072002,1450,Olsons East Docks (*1159)*,05,26,1,,,,,4,Coho,2,,,,0,0,,2,,,,,
07072002,1450,Olsons East Docks (*1159)*,05,28,1,,,1,,1,Chinook,1,,,,,,1,,,,,,
07072002,1450,Olsons East Docks (*1159)*,05,31,3,,,,,4,Coho,2,,,,0,0,,2,,,,,
07072002,1450,Olsons East Docks (*1159)*,05,32,3,,,1,,4,Coho,2,,,,0,0,1,2,,,,,
07072002,1450,Olsons East Docks (*1159)*,05,32,3,,,,,1,Chinook,2,,,,,,,,,,,,
07072002,1450,Olsons East Docks (*1159)*,05,33,3,,,,,4,Coho,10,,,,0,0,,10,,,,,
07072002,1450,Olsons East Docks (*1159)*,05,33,3,,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1006,Armeni Public Ramp,11,24,2,,,,,1,Chinook,1,,,,,,,,,,,,
07072002,1450,Olsons East Docks (*1159)*,05,34,2,,,,,1,Chinook,4,,,,,,,,,,,,
07072002,1006,Armeni Public Ramp,11,21,2,,,2,,99,Unknown,3,,,,,,,,,,,,
07072002,1450,Olsons East Docks (*1159)*,05,35,3,,,,,1,Chinook,4,,,,,,,,,,,,
07072002,1006,Armeni Public Ramp,11,11,1,,,,,1,Chinook,4,,,,,,,,,,,,
07072002,1006,Armeni Public Ramp,11,10,1,,,,,99,Unknown,1,,,,,,,,,,,,
07072002,1006,Armeni Public Ramp,11,12,2,,,,,99,Unknown,2,,,,,,,,,,,,
07072002,1006,Armeni Public Ramp,11,13,3,1,,,,1,Chinook,1,,,,,,,0,,,,,
07072002,1006,Armeni Public Ramp,11,15,3,,,,,99,Unknown,3,,,,,,,,,,,,
07072002,1006,Armeni Public Ramp,11,16,2,,,1,,1,Chinook,1,,,,,,,,,,,,
07072002,1006,Armeni Public Ramp,11,20,3,,,,,1,Chinook,6,,,,,,,,,,,,
07072002,1450,Olsons East Docks (*1159)*,05,34,2,,,,,4,Coho,5,,,,2,0,,3,,,,,
07072002,1268,Washington Park Launch Ramp,07,19,2,2,,,,1,Chinook,1,,,,,,,,0,,,,
07072002,1268,Washington Park Launch Ramp,07,12,4,3,,,,1,Chinook,1,,,,,,,,2,,,,
07072002,1268,Washington Park Launch Ramp,07,9,2,1,,,,1,Chinook,3,,,,,,,,1,,,,
07072002,1268,Washington Park Launch Ramp,07,6,3,3,,,,1,Chinook,1,,,,,,,,1,,,,
07082002,1452,Olsons Ramp (*1159)*,05,31,2,,,,,4,Coho,2,,,,0,0,,2,,,,,
07082002,1149,"Narrows Marina (Boathouse, Ramp, Rental)",11,3,1,,,,,1,Chinook,1,,,,,,,,,,,,
07082002,1452,Olsons Ramp (*1159)*,05,121,2,2,,1,,4,Coho,2,,,,0,0,1,2,2,,,,
07082002,1450,Olsons East Docks (*1159)*,05,7,2,2,,,,4,Coho,1,,,,0,0,,1,1,,,,
07082002,1452,Olsons Ramp (*1159)*,05,120,2,1,,,,1,Chinook,1,,,,,,,,0,,,,
07082002,1450,Olsons East Docks (*1159)*,05,31,3,1,,,,4,Coho,1,,,,1,0,,0,0,,,,
07082002,1450,Olsons East Docks (*1159)*,05,1,2,,,,,4,Coho,1,,,,0,0,,1,,,,,
07082002,1450,Olsons East Docks (*1159)*,05,2,1,1,,,,1,Chinook,2,,,,,,,,1,,,,
07082002,1173,Point Defiance Boathouse,11,9,2,,,,,4,Coho,1,,,,1,,,,,,,,
07082002,1450,Olsons East Docks (*1159)*,05,9,3,3,,,,4,Coho,1,,,,0,0,,1,0,,,,
07082002,1450,Olsons East Docks (*1159)*,05,17,1,,,,,1,Chinook,1,,,,,,,,,,,,
07082002,1450,Olsons East Docks (*1159)*,05,19,2,1,,,,4,Coho,1,,,,0,0,,1,0,,,,
07082002,1450,Olsons East Docks (*1159)*,05,21,2,1,,1,,4,Coho,1,,,,0,0,1,1,0,,,,
07082002,1450,Olsons East Docks (*1159)*,05,12,2,2,,,,1,Chinook,2,,,,,,,,0,,,,
07082002,1450,Olsons East Docks (*1159)*,05,25,2,,,,,1,Chinook,8,,,,,,,,,,,,
07082002,1452,Olsons Ramp (*1159)*,05,123,2,,,,,1,Chinook,1,,,,,,,,,,,,
07082002,1450,Olsons East Docks (*1159)*,05,33,4,3,,,,1,Chinook,1,,,,,,,,0,,,,
07082002,1450,Olsons East Docks (*1159)*,05,34,4,,,,,4,Coho,2,,,,0,0,,2,,,,,
07082002,1450,Olsons East Docks (*1159)*,05,35,4,,,,,1,Chinook,3,,,,,,,,,,,,
07082002,1450,Olsons East Docks (*1159)*,05,35,4,,,,,4,Coho,3,,,,0,0,,3,,,,,
07082002,1452,Olsons Ramp (*1159)*,05,130,2,1,,,,4,Coho,1,,,,0,1,,0,0,,,,
07082002,1452,Olsons Ramp (*1159)*,05,128,2,,,1,,4,Coho,1,,,,0,0,1,1,,,,,
07082002,1452,Olsons Ramp (*1159)*,05,125,2,2,,,,4,Coho,1,,,,0,1,,0,0,,,,
07082002,1452,Olsons Ramp (*1159)*,05,123,2,,,,,4,Coho,1,,,,0,1,,0,,,,,
07082002,1450,Olsons East Docks (*1159)*,05,24,2,2,,,,1,Chinook,1,,,,,,,,0,,,,
07082002,1452,Olsons Ramp (*1159)*,05,52,2,,,,,4,Coho,1,,,,0,0,,1,,,,,
07082002,1452,Olsons Ramp (*1159)*,05,112,4,2,,,,4,Coho,3,,,,0,0,,3,1,,,,
07082002,1452,Olsons Ramp (*1159)*,05,116,3,,,,,4,Coho,9,,,,3,0,,6,,,,,
07082002,1452,Olsons Ramp (*1159)*,05,60,4,,,,,1,Chinook,2,,,,,,,,,,,,
07082002,1452,Olsons Ramp (*1159)*,05,60,4,2,,1,,4,Coho,2,,,,0,0,1,2,1,,,,
07082002,1452,Olsons Ramp (*1159)*,05,59,2,2,,,,4,Coho,2,,,,0,0,,2,0,,,,
07082002,1450,Olsons East Docks (*1159)*,05,65,3,1,,,,1,Chinook,1,,,,,,,,0,,,,
07082002,1452,Olsons Ramp (*1159)*,05,53,3,2,,,,1,Chinook,2,,,,,,,,0,,,,
07082002,1452,Olsons Ramp (*1159)*,05,106,3,,,1,,4,Coho,2,,,,0,0,1,2,,,,,
07082002,1452,Olsons Ramp (*1159)*,05,27,2,1,,,,1,Chinook,1,,,,,,,,1,,,,
07082002,1450,Olsons East Docks (*1159)*,05,50,4,,,,,1,Chinook,1,,,,,,,,,,,,
07082002,1173,Point Defiance Boathouse,11,12,1,1,,,,1,Chinook,1,,,,,,,0,,,,,
07082002,1450,Olsons East Docks (*1159)*,05,53,2,,,,,4,Coho,2,,,,0,0,,2,,,,,
07082002,1450,Olsons East Docks (*1159)*,05,55,1,,,,,4,Coho,2,,,,0,2,,0,,,,,
07082002,1450,Olsons East Docks (*1159)*,05,62,2,,,1,,1,Chinook,2,,,,,,1,,,,,,
07082002,1452,Olsons Ramp (*1159)*,05,57,2,,,,,4,Coho,1,,,,0,0,,1,,,,,
07082002,1452,Olsons Ramp (*1159)*,05,87,3,,,,,1,Chinook,1,,,,,,,,,,,,
07082002,1450,Olsons East Docks (*1159)*,05,37,1,,,,,4,Coho,2,,,,1,0,,1,,,,,
07082002,1452,Olsons Ramp (*1159)*,05,63,3,,,,,4,Coho,1,,,,0,0,,1,,,,,
07082002,1452,Olsons Ramp (*1159)*,05,68,4,1,,1,,4,Coho,1,,,,0,0,1,1,0,,,,
07082002,1452,Olsons Ramp (*1159)*,05,69,2,,,,,1,Chinook,3,,,,,,,,,,,,
07082002,1452,Olsons Ramp (*1159)*,05,74,3,3,,3,,1,Chinook,2,,,,,,3,,0,,,,
07082002,1450,Olsons East Docks (*1159)*,05,50,4,4,,,,4,Coho,1,,,,0,1,,0,1,,,,
07082002,1452,Olsons Ramp (*1159)*,05,111,1,,,,,1,Chinook,3,,,,,,,,,,,,
07082002,1452,Olsons Ramp (*1159)*,05,80,2,2,,,,4,Coho,3,,,,0,3,,0,2,,,,
07082002,1452,Olsons Ramp (*1159)*,05,107,2,1,,,,1,Chinook,2,,,,,,,,0,,,,
07082002,1452,Olsons Ramp (*1159)*,05,89,2,,,,,1,Chinook,1,,,,,,,,,,,,
07082002,1452,Olsons Ramp (*1159)*,05,90,3,1,,,,4,Coho,3,,,,,,,3,0,,,,
07082002,1452,Olsons Ramp (*1159)*,05,98,2,2,,,,4,Coho,2,,,,0,0,,2,0,,,,
07082002,1452,Olsons Ramp (*1159)*,05,98,2,,,,,1,Chinook,3,,,,,,,,,,,,
07082002,1452,Olsons Ramp (*1159)*,05,103,1,,,,,1,Chinook,2,,,,,,,,,,,,
07082002,1450,Olsons East Docks (*1159)*,05,51,4,1,,,,4,Coho,1,,,,0,0,,1,0,,,,
07082002,1452,Olsons Ramp (*1159)*,05,74,3,,,,,4,Coho,4,,,,0,0,,4,,,,,
07082002,1450,Olsons East Docks (*1159)*,05,87,2,,,1,,1,Chinook,8,,,,,,1,,,,,,
07082002,1173,Point Defiance Boathouse,11,15,2,,,,,1,Chinook,6,,,,,,,,,,,,
07082002,1452,Olsons Ramp (*1159)*,05,26,2,1,,,,4,Coho,1,,,,1,0,,0,0,,,,
07082002,1452,Olsons Ramp (*1159)*,05,21,1,1,,,,1,Chinook,6,,,,,,,,0,,,,
07082002,1452,Olsons Ramp (*1159)*,05,15,4,4,,,,4,Coho,2,,,,0,0,,2,1,,,,
07082002,1452,Olsons Ramp (*1159)*,05,8,4,,,2,,4,Coho,4,,,,0,0,2,4,,,,,
07082002,1452,Olsons Ramp (*1159)*,05,7,3,2,,3,,4,Coho,2,,,,0,0,3,2,1,,,,
07082002,1452,Olsons Ramp (*1159)*,05,49,2,1,,2,,4,Coho,4,,,,0,0,2,4,0,,,,
07082002,1452,Olsons Ramp (*1159)*,05,2,2,2,,,,1,Chinook,2,,,,,,,,0,,,,
07082002,1450,Olsons East Docks (*1159)*,05,86,3,,,,,4,Coho,2,,,,1,0,,1,,,,,
07082002,1450,Olsons East Docks (*1159)*,05,86,3,1,,,,1,Chinook,2,,,,,,,,0,,,,
07082002,1450,Olsons East Docks (*1159)*,05,85,2,1,,,,1,Chinook,8,,,,,,,,0,,,,
07082002,1450,Olsons East Docks (*1159)*,05,70,2,1,,,,1,Chinook,1,,,,,,,,0,,,,
07082002,1450,Olsons East Docks (*1159)*,05,67,2,,,,,4,Coho,3,,,,0,0,,3,,,,,
07082002,1450,Olsons East Docks (*1159)*,05,69,3,3,,,,4,Coho,2,,,,0,2,,0,0,,,,
07082002,1452,Olsons Ramp (*1159)*,05,3,3,3,,,,4,Coho,2,,,,0,0,,2,1,,,,
07082002,1450,Olsons East Docks (*1159)*,05,69,3,,,,,1,Chinook,6,,,,,,,,,,,,
07082002,1450,Olsons East Docks (*1159)*,05,83,3,2,,,,4,Coho,2,,,,0,0,,2,0,,,,
07082002,1450,Olsons East Docks (*1159)*,05,70,2,,,,,4,Coho,3,,,,3,0,,0,,,,,
07082002,1450,Olsons East Docks (*1159)*,05,71,3,2,,1,,4,Coho,4,,,,0,0,1,4,0,,,,
07082002,1450,Olsons East Docks (*1159)*,05,75,2,,,1,,1,Chinook,1,,,,,,1,,,,,,
07082002,1450,Olsons East Docks (*1159)*,05,77,3,,,2,,1,Chinook,1,,,,,,2,,,,,,
07082002,1450,Olsons East Docks (*1159)*,05,79,4,1,,,,1,Chinook,3,,,,,,,,0,,,,
07082002,1450,Olsons East Docks (*1159)*,05,80,3,,,2,,4,Coho,7,,,,0,0,2,7,,,,,
07082002,1450,Olsons East Docks (*1159)*,05,82,1,1,,,,1,Chinook,2,,,,,,,,0,,,,
07092002,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,13,3,1,1,,,,1,Chinook,1,,,,,,,0,,,,,
07092002,1151,Norton Street (Everett) Ramp,09,2,2,,,,,99,Unknown,1,,,,,,,,,,,,
07092002,1151,Norton Street (Everett) Ramp,09,8,3,,,,,4,Coho,1,,,,,,,,,,,,
07092002,1006,Armeni Public Ramp,11,2,2,1,,,,99,Unknown,4,,,,,,,1,,,,,
07092002,1006,Armeni Public Ramp,11,1,2,,,,,1,Chinook,2,,,,,,,,,,,,
07092002,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,13,5,2,,,,,1,Chinook,1,,,,,,,,,,,,
07092002,1187,Port Angeles West Ramp,06,1,1,,,,,1,Chinook,1,,,,,,,,,,,,
07102002,1457,Van Riper's South*,05,49,3,,,,,4,Coho,4,,,,0,0,,4,,,,,
07102002,1457,Van Riper's South*,05,28,2,2,,1,,4,Coho,1,,,,0,0,1,1,0,,,,
07102002,1457,Van Riper's South*,05,21,3,,,,,1,Chinook,1,,,,,,,,,,,,
07102002,1457,Van Riper's South*,05,22,2,,,,,4,Coho,1,,,,0,0,,1,,,,,
07102002,1457,Van Riper's South*,05,25,2,2,,1,,4,Coho,6,,,,0,0,1,6,0,,,,
07102002,1457,Van Riper's South*,05,26,4,4,,,,4,Coho,1,,,,0,0,,1,0,,,,
07102002,1457,Van Riper's South*,05,29,2,1,,,,4,Coho,2,,,,0,0,,2,0,,,,
07102002,1457,Van Riper's South*,05,33,4,3,,5,,4,Coho,15,,,,0,0,5,15,2,,,,
07102002,1457,Van Riper's South*,05,33,4,,,,,1,Chinook,10,,,,,,,,,,,,
07102002,1457,Van Riper's South*,05,21,3,1,,,,4,Coho,2,,,,0,0,,2,0,,,,
07102002,1457,Van Riper's South*,05,46,3,,,,,4,Coho,1,,,,0,0,,1,,,,,
07102002,1457,Van Riper's South*,05,37,2,,,1,,4,Coho,2,,,,0,0,1,2,,,,,
07102002,1451,Olsons West Docks (*1159)*,05,10,3,,,,,4,Coho,1,,,,0,0,,1,,,,,
07102002,1451,Olsons West Docks (*1159)*,05,29,2,,,,,4,Coho,1,,,,0,0,,1,,,,,
07102002,1451,Olsons West Docks (*1159)*,05,26,3,1,,2,,4,Coho,5,,,,0,0,2,5,0,,,,
07102002,1451,Olsons West Docks (*1159)*,05,25,2,2,,,,4,Coho,2,,,,1,0,,1,0,,,,
07102002,1451,Olsons West Docks (*1159)*,05,24,2,1,,,,4,Coho,3,,,,0,0,,3,0,,,,
07102002,1451,Olsons West Docks (*1159)*,05,23,2,,,,,4,Coho,1,,,,1,0,,0,,,,,
07102002,1451,Olsons West Docks (*1159)*,05,21,3,,,,,4,Coho,1,,,,0,0,,1,,,,,
07102002,1451,Olsons West Docks (*1159)*,05,20,3,2,,1,,4,Coho,3,,,,1,0,1,2,1,,,,
07102002,1451,Olsons West Docks (*1159)*,05,18,2,1,,,,4,Coho,1,,,,0,0,,1,1,,,,
07102002,1457,Van Riper's South*,05,20,2,,,,,4,Coho,1,,,,0,0,,1,,,,,
07102002,1451,Olsons West Docks (*1159)*,05,17,2,1,,,,1,Chinook,1,,,,,,,,0,,,,
07102002,1451,Olsons West Docks (*1159)*,05,34,3,,,,,1,Chinook,1,,,,,,,,,,,,
07102002,1451,Olsons West Docks (*1159)*,05,13,2,2,,1,,4,Coho,2,,,,0,0,1,2,1,,,,
07102002,1451,Olsons West Docks (*1159)*,05,17,2,,,,,4,Coho,3,,,,0,0,,3,,,,,
07102002,1451,Olsons West Docks (*1159)*,05,6,2,,,,,1,Chinook,1,,,,,,,,,,,,
07102002,1451,Olsons West Docks (*1159)*,05,5,2,,,,,4,Coho,1,,,,0,0,,1,,,,,
07102002,1451,Olsons West Docks (*1159)*,05,1,1,1,,,,1,Chinook,3,,,,,,,,1,,,,
07102002,1227,Shilshole Public Ramp,10,8,2,,,,,1,Chinook,1,,,,,,,,,,,,
07102002,1227,Shilshole Public Ramp,10,4,2,,,,,1,Chinook,2,,,,,,,,,,,,
07102002,1227,Shilshole Public Ramp,10,3,1,,,,,4,Coho,1,,,,,,,,,,,,
07102002,1227,Shilshole Public Ramp,10,2,3,,,,,1,Chinook,1,,,,,,,,,,,,
07102002,1227,Shilshole Public Ramp,10,1,2,,,,,4,Coho,1,,,,,,,,,,,,
07102002,1149,"Narrows Marina (Boathouse, Ramp, Rental)",13,2,4,,,,,23,Cutthroat Trout,12,,,,,,,,,,,,
07102002,1149,"Narrows Marina (Boathouse, Ramp, Rental)",11,7,2,,,,,1,Chinook,1,,,,,,,,,,,,
07102002,1149,"Narrows Marina (Boathouse, Ramp, Rental)",13,14,2,,,,,4,Coho,1,,,,,,,,,,,,
07102002,1451,Olsons West Docks (*1159)*,05,28,2,2,,1,,4,Coho,2,,,,0,0,1,2,1,,,,
07102002,1457,Van Riper's South*,05,15,2,,,,,4,Coho,1,,,,0,0,,1,,,,,
07102002,1451,Olsons West Docks (*1159)*,05,16,4,2,,1,,4,Coho,2,,,,0,0,1,2,0,,,,
07102002,1457,Van Riper's South*,05,16,3,1,,,,4,Coho,1,,,,0,0,,1,0,,,,
07102002,1457,Van Riper's South*,05,14,2,2,,,,1,Chinook,1,,,,,,,,1,,,,
07102002,1457,Van Riper's South*,05,13,3,3,,,,4,Coho,1,,,,0,0,,1,1,,,,
07102002,1457,Van Riper's South*,05,12,3,1,,,,1,Chinook,3,,,,,,,,0,,,,
07102002,1457,Van Riper's South*,05,10,4,4,,,,1,Chinook,2,,,,,,,,1,,,,
07102002,1457,Van Riper's South*,05,9,2,2,,1,,4,Coho,4,,,,0,0,1,4,0,,,,
07102002,1457,Van Riper's South*,05,3,2,2,,,,1,Chinook,1,,,,,,,,0,,,,
07102002,1457,Van Riper's South*,05,2,1,1,,,,1,Chinook,1,,,,,,,,0,,,,
07102002,1451,Olsons West Docks (*1159)*,05,42,2,1,,,,4,Coho,1,,,,1,0,,0,0,,,,
07102002,1451,Olsons West Docks (*1159)*,05,34,3,,,,,4,Coho,2,,,,0,0,,2,,,,,
07102002,1457,Van Riper's South*,05,17,2,1,,,,4,Coho,6,,,,0,0,,6,0,,,,
07112002,1451,Olsons West Docks (*1159)*,05,55,2,,,,,4,Coho,1,,,,0,0,,1,,,,,
07112002,1202,Redondo Ramp,11,9,2,,,,,4,Coho,2,,,,,,,,,,,,
07112002,1450,Olsons East Docks (*1159)*,05,38,4,1,,3,,4,Coho,2,,,,0,0,3,2,0,,,,
07112002,1450,Olsons East Docks (*1159)*,05,38,4,,,,,1,Chinook,2,,,,,,,,,,,,
07112002,1450,Olsons East Docks (*1159)*,05,39,2,,,,,4,Coho,2,,,,0,0,,2,,,,,
07112002,1450,Olsons East Docks (*1159)*,05,40,3,2,,,,1,Chinook,1,,,,,,,,1,,,,
07112002,1450,Olsons East Docks (*1159)*,05,40,3,,,,,4,Coho,2,,,,0,0,,2,,,,,
07112002,1450,Olsons East Docks (*1159)*,05,43,3,,,,,4,Coho,1,,,,0,0,,1,,,,,
07112002,1450,Olsons East Docks (*1159)*,05,44,2,1,,,,4,Coho,1,,,,0,0,,1,0,,,,
07112002,1450,Olsons East Docks (*1159)*,05,45,2,,,,,4,Coho,1,,,,1,0,,0,,,,,
07112002,1450,Olsons East Docks (*1159)*,05,5,3,,,,,4,Coho,1,,,,0,0,,1,,,,,
07112002,1451,Olsons West Docks (*1159)*,05,53,2,,,,,1,Chinook,1,,,,,,,,,,,,
07112002,1202,Redondo Ramp,11,7,4,1,,2,,1,Chinook,1,,,,,,,0,,,,,
