year,month,day,boats,anglers,derby,catch_area_code,location_code,location_name,chinook_ad_ret,chinook_um_ret,chinook_ud_ret,chinook_un_ret,chinook_ad_rel,chinook_um_rel,chinook_ud_rel,chinook_un_rel,coho_ad_ret,coho_um_ret,coho_ud_ret,coho_un_ret,coho_ad_rel,coho_um_rel,coho_ud_rel,coho_un_rel,pink_ret,pink_rel,chum_ret,chum_rel,sockeye_ret,sockeye_rel
2018,3,30,7,14,None,9,1434,Kingston Public Ramp,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,30,3,5,None,11,1086,Gig Harbor Ramp,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,30,13,15,None,11,1173,Point Defiance Boathouse,4,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,30,4,7,None,11,1174,Point Defiance Public Ramp,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,30,1,1,None,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,30,1,1,None,12,1180,Pleasant Harbor Boat Ramp (WDFW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,30,1,2,None,13,1086,Gig Harbor Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,30,5,10,None,81,1029,Camano Island State Park Public Ramp,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,30,2,2,None,81,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,30,3,4,None,81,1153,Oak Harbor Marina & Public Ramp,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,30,2,2,None,82,1029,Camano Island State Park Public Ramp,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,30,8,15,None,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,0,0,0,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,9,20,None,5,1159,Olson's Resort,15,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,3,7,None,6,1041,Coronet Bay Public Ramp,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,11,21,None,6,1107,John Wayne Marina,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,3,6,None,6,1184,Port Angeles Boat Haven,1,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,26,44,None,6,1186,"Ediz Hook, Port Angeles Public Ramp",28,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,2,5,None,6,1192,Port Townsend Boat Haven Ramp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,2,5,None,6,1268,Washington Park Launch Ramp,1,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,1,3,None,6,1382,Edmonds Dry Storage (Boat Loft (Priv. fork lift)),3,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,12,20,None,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,3,0,0,0,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,4,10,None,7,1041,Coronet Bay Public Ramp,1,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,9,31,None,7,1073,"Port of Friday Harbor Marina, San Juan Is",4,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,21,46,None,7,1268,Washington Park Launch Ramp,10,0,0,0,4,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,2,5,None,9,1029,Camano Island State Park Public Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,55,122,None,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),41,1,0,0,56,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,22,47,None,9,1192,Port Townsend Boat Haven Ramp,20,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,12,20,None,9,1382,Edmonds Dry Storage (Boat Loft (Priv. fork lift)),6,0,0,0,8,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,14,30,None,9,1434,Kingston Public Ramp,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,5,7,None,11,1086,Gig Harbor Ramp,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,13,19,None,11,1173,Point Defiance Boathouse,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,15,32,None,11,1174,Point Defiance Public Ramp,5,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,5,9,None,12,1143,Misery Point Ramp,5,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,2,4,None,12,1180,Pleasant Harbor Boat Ramp (WDFW),2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,1,1,None,12,1507,Triton Cove State Park,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,1,1,None,13,1093,Hartstene Is. Ramp (aka Latimer's Landing),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,1,1,None,13,1235,Solo Point (Tatsolo Pt-Ft Lewis) Rm,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,3,31,1,2,None,13,1279,Zittels Marina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,1,2,None,15,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,3,7,None,15,1186,"Ediz Hook, Port Angeles Public Ramp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,2,7,None,4B,1159,Olson's Resort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,17,38,None,81,1029,Camano Island State Park Public Ramp,1,0,0,0,1,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,3,7,None,81,1133,"Maplegrove Ramp, Camano Is",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,6,13,None,81,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,16,30,None,82,1029,Camano Island State Park Public Ramp,2,0,0,0,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,31,24,52,None,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),6,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2018,3,31,1,2,None,uk,1086,Gig Harbor Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,1,11,22,None,9,1192,Port Townsend Boat Haven Ramp,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,1,1,1,None,11,1173,Point Defiance Boathouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,1,2,5,None,11,1174,Point Defiance Public Ramp,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,1,5,7,None,12,1143,Misery Point Ramp,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,1,1,1,None,12,1180,Pleasant Harbor Boat Ramp (WDFW),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,1,1,1,None,13,1126,Luhr Beach Ramp,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,2,8,20,None,5,1159,Olson's Resort,6,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,2,6,7,None,11,1173,Point Defiance Boathouse,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,2,2,3,None,11,1174,Point Defiance Public Ramp,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,2,1,2,None,81,1029,Camano Island State Park Public Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,3,2,4,None,6,1041,Coronet Bay Public Ramp,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,3,3,6,None,6,1107,John Wayne Marina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,3,1,2,None,6,1184,Port Angeles Boat Haven,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,3,23,35,None,6,1186,"Ediz Hook, Port Angeles Public Ramp",20,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,3,1,1,None,6,1382,Edmonds Dry Storage (Boat Loft (Priv. fork lift)),1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,3,2,7,None,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,3,5,7,None,7,1041,Coronet Bay Public Ramp,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,3,2,7,None,7,1073,"Port of Friday Harbor Marina, San Juan Is",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,3,5,12,None,7,1268,Washington Park Launch Ramp,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,3,10,19,None,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),8,0,0,0,10,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,3,9,16,None,9,1192,Port Townsend Boat Haven Ramp,12,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,3,5,8,None,9,1382,Edmonds Dry Storage (Boat Loft (Priv. fork lift)),1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,3,6,13,None,9,1434,Kingston Public Ramp,2,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,3,1,1,None,11,1126,Luhr Beach Ramp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,3,1,2,None,15,1186,"Ediz Hook, Port Angeles Public Ramp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,3,8,14,None,81,1029,Camano Island State Park Public Ramp,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,3,2,3,None,81,1151,Everett Ramp (formerly Norton Street Ramp (2010)),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,3,3,4,None,82,1029,Camano Island State Park Public Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,3,5,8,None,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,4,7,10,None,11,1173,Point Defiance Boathouse,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,4,2,3,None,11,1174,Point Defiance Public Ramp,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,4,2,2,None,12,1180,Pleasant Harbor Boat Ramp (WDFW),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,4,1,2,None,13,1093,Hartstene Is. Ramp (aka Latimer's Landing),3,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,4,1,3,None,81,1029,Camano Island State Park Public Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,4,3,5,None,82,1029,Camano Island State Park Public Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,5,1,1,None,7,1803,"Griffin Bay Ramp, San Juan Is",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,5,1,1,None,9,1382,Edmonds Dry Storage (Boat Loft (Priv. fork lift)),0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,5,1,1,None,11,1173,Point Defiance Boathouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,6,5,10,None,5,1159,Olson's Resort,2,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,6,1,1,None,6,1072,Freshwater Bay Ramp,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,6,4,5,None,6,1107,John Wayne Marina,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,6,22,43,None,6,1186,"Ediz Hook, Port Angeles Public Ramp",14,0,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,6,14,25,None,9,1192,Port Townsend Boat Haven Ramp,15,0,0,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,6,3,5,None,9,1434,Kingston Public Ramp,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,6,16,20,None,11,1173,Point Defiance Boathouse,8,0,0,0,8,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,6,3,5,None,11,1174,Point Defiance Public Ramp,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,6,1,1,None,13,1574,Narrows Marina (Boathouse and Rental) (Private),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,6,1,2,None,4B,1159,Olson's Resort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,6,1,1,None,81,1151,Everett Ramp (formerly Norton Street Ramp (2010)),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,6,1,2,None,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,7,3,7,None,5,1159,Olson's Resort,4,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,7,3,5,None,6,1186,"Ediz Hook, Port Angeles Public Ramp",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,7,1,2,None,9,1434,Kingston Public Ramp,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,7,2,5,None,11,1086,Gig Harbor Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,7,6,6,None,11,1173,Point Defiance Boathouse,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,7,1,1,None,11,1174,Point Defiance Public Ramp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,7,1,2,None,12,1143,Misery Point Ramp,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,7,1,1,None,12,1180,Pleasant Harbor Boat Ramp (WDFW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,7,1,4,None,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,8,4,9,None,5,1159,Olson's Resort,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,8,4,6,None,6,1107,John Wayne Marina,2,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,8,3,6,None,6,1184,Port Angeles Boat Haven,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,8,17,28,None,6,1186,"Ediz Hook, Port Angeles Public Ramp",15,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,8,2,3,None,7,1268,Washington Park Launch Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,8,8,16,None,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),10,0,0,0,20,6,0,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018,4,8,9,19,None,9,1192,Port Townsend Boat Haven Ramp,8,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,8,1,4,None,9,1210,Salsbury County Park Ramp,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,8,1,2,None,11,1086,Gig Harbor Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,8,7,10,None,11,1173,Point Defiance Boathouse,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,8,3,7,None,11,1174,Point Defiance Public Ramp,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,8,1,1,None,12,1143,Misery Point Ramp,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,8,1,2,None,12,1170,Pleasant Harbor Marina,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,8,1,4,None,15,1159,Olson's Resort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,8,1,3,None,81,1029,Camano Island State Park Public Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,8,1,3,None,81,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,8,2,7,None,82,1029,Camano Island State Park Public Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,8,6,13,None,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),3,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,9,14,19,None,11,1173,Point Defiance Boathouse,5,0,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,9,2,2,None,12,1096,Saltwater Park Ramp (Hood Canal Rmp Tacoma Light),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,9,11,21,None,81,1029,Camano Island State Park Public Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,9,8,16,None,82,1029,Camano Island State Park Public Ramp,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,10,1,1,None,9,1192,Port Townsend Boat Haven Ramp,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,10,1,1,None,11,1173,Point Defiance Boathouse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,10,1,2,None,11,1174,Point Defiance Public Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,11,5,6,None,11,1173,Point Defiance Boathouse,6,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,11,1,2,None,11,1174,Point Defiance Public Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,12,4,9,None,5,1159,Olson's Resort,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,4,12,2,4,None,9,1210,Salsbury County Park Ramp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,12,1,2,None,9,1434,Kingston Public Ramp,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,12,4,5,None,11,1173,Point Defiance Boathouse,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,12,1,1,None,11,1174,Point Defiance Public Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,12,1,2,None,12,1143,Misery Point Ramp,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,12,1,3,None,4B,1159,Olson's Resort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,12,1,1,None,81,1153,Oak Harbor Marina & Public Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,13,6,21,None,5,1159,Olson's Resort,5,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,13,5,7,None,11,1173,Point Defiance Boathouse,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,13,2,2,None,11,1174,Point Defiance Public Ramp,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,13,1,2,None,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,14,19,44,None,5,1159,Olson's Resort,10,0,0,0,36,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,14,4,10,None,7,1041,Coronet Bay Public Ramp,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,14,4,8,None,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),3,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,14,13,27,None,9,1192,Port Townsend Boat Haven Ramp,26,0,0,0,2,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,14,1,2,None,9,1434,Kingston Public Ramp,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,14,1,2,None,9,1606,Port Townsend Boat Haven (Docks),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,14,1,2,None,11,1086,Gig Harbor Ramp,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,14,7,12,None,11,1173,Point Defiance Boathouse,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,14,3,6,None,11,1174,Point Defiance Public Ramp,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,14,6,12,None,12,1143,Misery Point Ramp,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,14,2,3,None,12,1507,Triton Cove State Park,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,14,1,2,None,13,1174,Point Defiance Public Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,14,1,2,None,15,1041,Coronet Bay Public Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,14,1,1,None,15,1186,"Ediz Hook, Port Angeles Public Ramp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,14,2,4,None,82,1151,Everett Ramp (formerly Norton Street Ramp (2010)),1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,15,12,26,None,5,1159,Olson's Resort,16,0,0,0,14,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,15,1,2,None,6,1041,Coronet Bay Public Ramp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,15,15,35,None,7,1013,Bellingham Ramp (Glenn St.) Squalicum Harbor,10,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,15,7,14,None,7,1041,Coronet Bay Public Ramp,5,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,15,3,8,None,7,1073,"Port of Friday Harbor Marina, San Juan Is",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,15,16,28,None,7,1268,Washington Park Launch Ramp,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,15,43,105,None,9,1151,Everett Ramp (formerly Norton Street Ramp (2010)),26,0,0,0,48,6,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,15,28,50,None,9,1192,Port Townsend Boat Haven Ramp,30,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,15,7,12,None,9,1382,Edmonds Dry Storage (Boat Loft (Priv. fork lift)),5,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,15,12,23,None,9,1434,Kingston Public Ramp,7,0,0,0,24,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,15,5,7,None,11,1086,Gig Harbor Ramp,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,15,8,10,None,11,1173,Point Defiance Boathouse,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,15,11,24,None,11,1174,Point Defiance Public Ramp,1,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,15,2,5,None,12,1143,Misery Point Ramp,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,15,1,1,None,12,1180,Pleasant Harbor Boat Ramp (WDFW),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,15,5,6,None,13,1126,Luhr Beach Ramp,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
