SampleDate,Location,LocationName,CRCArea,Boat#/InterviewNumber,Anglers,ChinCaught,CohoCaught,OtherSpCode,SpeciesName,#OtherSpCaught,Rel Sps Code,#Rel
083195,1151,,82, 17,2,,,,,,,
083195,1151,,82, 18,4,, 1,,,,,
083195,1151,,82, 19,2,,,,,,,
083195,1151,,82, 20,2,,,,,,9, 1
083195,1151,,82, 21,2,,,,,,,
083195,1151,,82, 22,2,,,,,,9, 5
083195,1151,,82, 23,2,,,,,,9, 2
083195,1151,,16, 24,1,,,,,,,
083195,1151,,82, 25,2,,,,,,1, 1
083195,1151,,82, 26,2,,,,,,,
083195,1151,,82, 27,2,,,,,,,
083195,1151,,16, 28,2, 2,,,,,,
083195,1151,,82, 29,3,,,,,,1, 1
083195,1151,,82, 30,3,,,,,,9, 2
083195,1151,,82, 31,4,,,,,,,
083195,1151,,82, 32,2,,,,,,3, 3
090195,1006,,24,  1,1,,,,,,,
090195,1006,,24,  2,1,, 2,,,,,
090195,1006,,24,  3,1,,,,,,,
090195,1006,,24,  4,3,, 1,,,,,
090195,1006,,24,  5,3,, 3,,,,1, 4
090195,1006,,17,  6,2,,,,,,,
090195,1006,,24,  7,1,,,,,,,
090195,1006,,24,  7,1,,,,,,,
090195,1006,,24,  8,2, 1,,,,,1, 2
090195,1006,,24,  9,1,,,,,,,
090195,1006,,24, 10,2,,,,,,4, 1
090195,1006,,24, 11,1, 1,,,,,4, 1
090195,1006,,17, 12,2,,,,,,1, 3
090195,1006,,24, 13,2,,,,,,4, 5
090195,1006,,25, 14,2,,,,,,1, 1
090195,1006,,24, 14,2,,,,,,,
090195,1006,,17, 15,2,,,,,,4, 2
090195,1006,,24, 16,2,, 2,,,,1, 1
090195,1006,,25, 17,2, 1, 3,,,,9,12
090195,1006,,17, 18,2,,,,,,1, 2
090195,1006,,25, 19,2,, 1,,,,,
090195,1006,,24, 20,2,,,,,,,
090195,1006,,25, 21,2,,,,,,,
090195,1006,,24, 22,1,,,,,,4, 2
090195,1006,,25, 23,3, 2, 3,,,,1, 6
090195,1006,,25, 24,2,,,,,,,
090195,1006,,11, 24,2,,,,,,,
090195,1006,,24, 24,2,, 1,,,,,
090195,1006,,24, 25,3,,,,,,4, 4
090195,1006,,17, 25,3,, 1,,,,,
090195,1006,,17, 26,2,, 1,,,,1, 2
090195,1006,,24, 27,2,, 3,,,,9, 3
090195,1006,,17, 28,1,,,,,,,
090195,1006,,17, 29,2,, 1,,,,1,16
090195,1006,,17, 30,1,,,,,,,
090195,1006,,17, 31,2,, 1,,,,4, 6
090195,1006,,17, 32,2,, 1,,,,,
090195,1006,,24, 33,2, 2,,,,,1,10
090195,1006,,24, 33,2,,,,,,4, 2
090195,1006,,17, 34,2,,,,,,4,10
090195,1006,,17, 35,2,, 3,,,,4,12
090195,1006,,17, 35,2,,,,,,1,12
090195,1006,,24, 36,2,,,,,,1, 1
090195,1006,,24, 37,2,,,,,,,
090195,1006,,17, 38,1,,,,,,,
090195,1006,,24, 39,1,,,,,,9, 2
090195,1006,,17, 40,2,,,,,,,
090195,1006,,25, 41,2,,,,,,,
090195,1006,,24, 41,2,,,,,,,
090195,1006,,24, 42,1,,,,,,4, 1
090195,1006,,17, 43,1,,,,,,,
090195,1006,,11, 44,2, 1,,,,,1, 2
090195,1006,,25, 45,2,,,,,,1, 5
090195,1006,,25, 46,2,,,,,,,
090195,1006,,17, 46,2,, 1,,,,1, 5
090195,1006,,25, 47,2,,,,,,4, 2
090195,1006,,25, 48,1,,,,,,,
090195,1006,,25, 49,2,,,,,,,
090195,1006,,17, 49,2,,,,,,,
090195,1006,,25, 50,3,,,,,,,
090195,1006,,17, 50,3,,,,,,,
090195,1006,,17, 51,2,,,,,,,
090195,1006,,24, 52,3, 3, 1,,,,4, 5
090195,1006,,25, 53,2,,,,,,4,12
090195,1006,,25, 53,2,,,,,,4,12
090195,1006,,17, 54,3,,,,,,,
090195,1006,,25, 55,1,,,,,,,
090195,1006,,17, 56,1,,,,,,,
090195,1006,,25, 57,3, 1,,,,,1, 2
090195,1006,,25, 58,3,,,,,,,
090195,1006,,25, 59,2,, 1,,,,1, 6
090195,1006,,17, 60,1,,,,,,1, 1
090195,1006,,25, 61,5,,,,,,4,12
090195,1006,,17, 62,2,, 1,,,,1, 5
090195,1006,,25, 62,2, 1,,,,,,
090195,1006,,17, 62,2,, 1,,,,,
090195,1006,,24, 63,3,, 1,,,,9, 2
090195,1132,,24,  1,1,,,,,,1, 1
090195,1132,,25,  1,1,,,,,,,
090195,1132,,24,  2,3,,,,,,1, 3
090195,1132,,25,  3,2,,,,,,9,14
090195,1132,,11,  3,2,,,,,,9, 2
090195,1132,,25,  4,4,,,,,,9,12
090195,1132,,25,  5,2,,,,,,,
090195,1132,,25,  6,2,, 3,,,,9,15
090195,1132,,24,  7,3,,,,,,,
090195,1132,,25,  8,1,,,,,,,
090195,1132,,25,  9,1,,,,,,,
090295,1006,,25,  1,1,,,,,,,
090295,1006,,25,  2,3, 1, 5,,,,4, 5
090295,1006,,17,  3,1,,,,,,9, 4
090295,1006,,17,  4,3,, 2,,,,9,15
090295,1006,,17,  5,2,,,,,,9, 6
090295,1006,,17,  6,1,, 1,,,,9, 4
090295,1006,,25,  7,2,, 4,,,,4,10
090295,1006,,17,  8,2, 1, 2,,,,,
090295,1006,,17,  9,2, 2, 1,,,,1, 1
090295,1006,,17, 10,2, 1, 1,,,,,
090295,1006,,17, 11,3,, 1,,,,9, 3
090295,1006,,17, 12,2,,,,,,9, 6
090295,1006,,17, 13,1, 1,,,,,9, 7
090295,1006,,17, 14,1,,,,,,,
090295,1006,,25, 15,2, 1,,,,,9,12
090295,1006,,24, 16,2,, 2,,,,9, 4
090295,1006,,24, 17,4, 4, 2,,,,9,15
090295,1006,,17, 18,2,, 1,,,,9,24
090295,1006,,17, 19,2,, 1,,,,9, 5
090295,1006,,25, 20,2, 2,,,,,9, 4
090295,1006,,17, 21,2,,,,,,9, 4
090295,1006,,25, 21,2,,,,,,,
090295,1006,,17, 22,2,,,,,,,
090295,1006,,25, 23,2,,,,,,,
090295,1006,,17, 24,2,,,,,,9,20
090295,1006,,24, 25,2,, 2,,,,1, 3
090295,1006,,24, 25,2,,,,,,9, 5
090295,1006,,25, 26,3, 1,,,,,,
090295,1006,,17, 27,3,, 4,,,,9,10
090295,1006,,17, 28,1,,,,,,9, 6
090295,1006,,17, 29,3,, 2,,,,9, 4
090295,1006,,25, 30,2,,,,,,,
090295,1006,,24, 30,2,,,,,,,
090295,1006,,17, 31,3,, 2,,,,9, 5
090295,1006,,24, 32,3, 1,,,,,9, 6
090295,1006,,17, 33,2, 1, 2,,,,,
090295,1006,,17, 34,2,, 2,,,,4, 2
090295,1006,,25, 35,3,,,,,,9, 6
090295,1006,,17, 36,2,, 1,,,,9, 6
090295,1006,,17, 37,2,, 1,,,,,
090295,1006,,17, 38,3,, 1,,,,9,10
090295,1006,,24, 39,3,,,,,,,
090295,1006,,25, 40,3, 3, 1,,,,9,12
090295,1006,,24, 41,3, 3, 3,,,,9, 4
090295,1006,,17, 42,3,,,,,,9, 4
090295,1006,,17, 43,3, 1, 2,,,,9, 8
090295,1006,,25, 44,3,, 1,,,,,
090295,1006,,17, 45,2,, 1,,,,9, 3
090295,1006,,25, 45,2,, 1,,,,9, 3
090295,1006,,25, 46,2,,,,,,9, 2
090295,1006,,25, 47,1, 1,,,,,4, 3
090295,1006,,17, 48,1,, 2,,,,9,20
090295,1006,,17, 49,2,, 2,,,,,
090295,1006,,24, 50,3,, 6,,,,9,15
090295,1006,,24, 51,2, 1,,,,,9, 6
090295,1006,,17, 51,2,,,,,,9, 3
090295,1006,,25, 52,3, 2, 1,,,,9, 3
090295,1006,,17, 53,2,,,,,,9, 1
090295,1006,,25, 54,2, 1, 1,,,,9, 2
090295,1006,,17, 55,2,,,,,,,
090295,1006,,24, 56,1, 1, 1,,,,9, 2
090295,1006,,24, 57,3,,,,,,9, 7
090295,1006,,17, 58,3,, 5,,,,4, 2
090295,1006,,17, 59,3, 1, 2,,,,9, 2
090295,1006,,17, 60,2,,,,,,9, 2
090295,1006,,25, 61,2,, 1,,,,,
090295,1006,,17, 62,2,,,,,,4, 2
090295,1006,,25, 63,1,,,,,,9, 2
090295,1006,,17, 64,2,, 1,,,,9,10
090295,1006,,17, 65,1,,,,,,,
090295,1006,,17, 66,2,, 2,,,,9,10
090295,1006,,17, 67,1,, 1,,,,9,10
090295,1006,,17, 68,3,,,,,,,
090295,1006,,24, 68,3,, 2,,,,9,20
090295,1006,,25, 69,3, 1, 1,,,,,
090295,1006,,17, 70,2,,,,,,,
090295,1006,,25, 71,2,,,,,,,
090295,1006,,17, 72,2,, 2,,,,9, 3
090295,1006,,17, 73,1, 1, 1,,,,9, 4
090295,1006,,17, 74,1,, 1,,,,4, 1
090295,1006,,24, 75,2,, 1,,,,,
090295,1006,,17, 75,2,,,,,,,
090295,1006,,25, 76,2, 1, 3,,,,9,15
090295,1006,,17, 77,1,,,,,,,
090295,1006,,17, 78,2,, 1,,,,,
090295,1006,,17, 79,1, 1,,,,,,
090295,1006,,17, 80,2,, 1,,,,9, 4
090295,1006,,17, 81,2, 1,,,,,9, 9
090295,1006,,25, 81,2,,,,,,9, 1
090295,1006,,11, 82,1,, 1,,,,9, 2
090295,1006,,17, 83,1,, 1,,,,,
090295,1006,,17, 84,2,, 2,,,,1, 2
090295,1006,,25, 85,2,,,,,,,
090295,1006,,24, 86,3,, 1,,,,1, 1
090295,1006,,17, 87,2,, 2,,,,9, 5
090295,1006,,17, 88,2,,,,,,9, 1
090295,1006,,24, 88,2,,,,,,9, 2
090295,1006,,25, 88,2,,,,,,9, 1
090295,1006,,17, 89,3,,,,,,9, 2
090295,1006,,25, 89,3,,,,,,,
090295,1006,,24, 89,3,,,,,,,
090295,1006,,17, 90,2,, 1,,,,,
090295,1006,,17, 91,2,,,,,,9, 5
090295,1006,,17, 92,2, 1,,,,,9, 6
090295,1006,,17, 93,2,, 3,,,,,
090295,1006,,17, 94,2,, 1,,,,,
090295,1006,,25, 95,1,, 1,,,,1, 1
090295,1227,,24,  1,1, 1, 1,,,,1, 5
090295,1227,,24,  2,1, 1, 1,,,,1, 2
090295,1227,,24,  3,2,, 1,,,,1, 2
090295,1227,,24,  4,1,, 1,,,,,
090295,1227,,24,  5,2, 2, 1,,,,4, 8
090295,1227,,24,  5,2,,,,,,1, 8
090295,1227,,24,  6,1,, 1,,,,1, 4
090295,1227,,24,  6,1,,,,,,4, 3
090295,1227,,17,  7,2,, 4,,,,4, 2
090295,1227,,17,  7,2,,,,,,1, 4
090295,1227,,17,  8,2,, 1,,,,1, 3
090295,1227,,17,  8,2,,,,,,4, 4
090295,1227,,82,  9,3,,,,,,1, 4
090295,1227,,24, 10,3, 1, 1,,,,1, 5
090295,1227,,24, 11,2,, 3,,,,4, 3
090295,1227,,24, 12,4, 1,,,,,1, 6
090295,1227,,24, 13,1,,,,,,1, 4
090295,1227,,24, 14,2,,,,,,1, 2
090295,1227,,24, 14,2,,,,,,4, 2
090295,1227,,24, 15,2, 2,,,,,1, 7
090295,1227,,24, 16,4, 1,,,,,1,10
090295,1227,,82, 17,3,,,,,,,
090295,1227,,24, 18,2,,,,,,9, 2
090295,1227,,17, 19,2,, 1,,,,,
090295,1227,,24, 20,3, 3,,,,,1, 4
090295,1227,,24, 21,1,,,,,,9, 4
090295,1227,,24, 22,2,,,,,,1, 6
090295,1227,,82, 23,2,,,,,,,
090295,1227,,82, 24,2,,,,,,,
090295,1227,,24, 25,3,, 1,,,,4, 1
090295,1227,,24, 26,3,,,,,,1,12
090295,1227,,24, 27,3, 1, 1,,,,4, 3
090295,1227,,25, 28,5,, 2,,,,4, 2
090295,1227,,25, 28,5,,,,,,9, 1
090295,1227,,24, 29,2, 2, 1,,,,1,18
090295,1227,,24, 30,2,, 3,,,,,
090295,1227,,24, 31,2,,,,,,4, 4
090295,1227,,24, 32,2, 4, 1,,,,4, 2
090295,1227,,24, 32,2,,,,,,1, 1
090295,1227,,24, 33,2, 2,,,,,9, 4
090295,1227,,24, 34,3,, 2,,,,4, 3
090295,1227,,24, 35,3, 3, 2,,,,9, 3
090295,1227,,24, 36,3, 1,,,,,1, 1
090295,1227,,24, 37,2, 1, 3,,,,4,10
090295,1227,,24, 38,2, 1, 1,,,,1, 8
090295,1227,,82, 39,2,, 2,,,,4, 2
090295,1227,,24, 40,2,,,,,,,
090295,1227,,24, 41,1,,,,,,,
090295,1227,,24, 42,3, 2,,,,,1, 4
090295,1227,,24, 43,2,, 3,,,,4, 6
090295,1227,,24, 43,2,,,,,,1, 2
090295,1227,,24, 44,3, 2, 2,,,,1, 4
090295,1227,,24, 45,2,,,,,,,
090295,1227,,17, 46,2,, 2,,,,1, 5
090295,1227,,24, 47,2, 3, 1,,,,1, 4
090295,1227,,82, 48,4,,,,,,4,12
090295,1227,,24, 49,2,, 2,,,,4, 7
090295,1227,,24, 49,2,,,,,,1, 1
090295,1227,,24, 50,2, 1, 1,,,,,
090295,1227,,24, 51,2, 1, 1,,,,1, 4
090295,1227,,24, 52,3,, 2,,,,4, 9
090295,1227,,24, 53,1,,,,,,9, 7
090295,1227,,25, 54,1,,,,,,,
090295,1227,,17, 54,1,,,,,,1, 4
090295,1227,,24, 55,3,,,,,,,
090295,1906,,82,  1,2,,,,,,,
090295,1906,,82,  2,3,,,,,,3, 1
090295,1906,,82,  3,3,,,,,,,
090295,1906,,82,  4,2,,,,,,,
090295,1906,,82,  5,2,,,,,,,
090295,1906,,82,  6,2,,,,,,3, 1
090295,1906,,82,  7,2,,,,,,,
090295,1906,,82,  8,2,,,,,,,
090295,1906,,82,  9,2,,,,,,,
090295,1906,,82, 10,2,,,,,,3, 2
090295,1906,,82, 11,3,,,,,,9, 1
090295,1906,,82, 12,3,,,,,,,
090295,1906,,82, 13,2,,,,,,,
090295,1906,,82, 14,2,,,,,,9, 1
090295,1906,,82, 15,2,,,,,,3, 2
090295,1906,,16, 16,1, 2,,,,,,
090295,1906,,82, 17,4,,,,,,,
090295,1906,,16, 18,2, 2,,,,,,
090295,1906,,82, 19,2,,,,,,3, 1
090295,1906,,82, 20,2,,,,,,,
090295,1906,,82, 21,2,,,,,,,
090295,1906,,82, 22,1,,,,,,,
090295,1906,,82, 23,2,,,,,,,
090295,1906,,82, 24,2,,,,,,,
090295,1906,,82, 25,4,,,,,,9, 1
090295,1906,,82, 26,2,,,,,,,
090295,1906,,82, 27,2,,,,,,1, 1
090295,1906,,82, 28,3,,,,,,3, 1
090295,1906,,82, 29,3,,,,,,,
090295,1906,,82, 30,1,,,,,,,
090295,1906,,82, 31,5,,,,,,,
090295,1906,,82, 32,4,,,,,,,
090295,1906,,16, 33,2, 4,,,,,,
090295,1906,,82, 34,3,,,,,,9, 1
090295,1906,,82, 35,4,,,,,,1, 2
090295,1906,,82, 35,4,,,,,,3, 1
090295,1906,,82, 36,1, 1,,,,,,
090295,1906,,82, 37,2,,,,,,,
090295,1906,,82, 38,2,,,,,,4, 2
090295,1906,,82, 39,2,,,,,,,
090295,1906,,82, 40,2,,,,,,,
090295,1906,,82, 41,2,,,,,,,
090295,1906,,82, 42,2,,,,,,,
090295,1906,,82, 43,2,,,,,,,
090295,1906,,16, 44,2, 4,,,,,3, 1
090295,1906,,82, 45,3,,,,,,,
090295,1906,,82, 46,2,,,,,,3, 8
090295,1906,,82, 47,2,,,,,,,
090295,1906,,82, 48,2,,,,,,,
090295,1906,,82, 49,2,,,,,,1, 2
090295,1906,,82, 50,2,,,,,,,
090295,1906,,82, 51,1,,,,,,,
090295,1906,,82, 52,5,,,,,,,
090295,1906,,16, 53,2, 2,,,,,3, 2
090295,1906,,82, 54,2,,,,,,3, 2
090295,1906,,82, 55,2,,,,,,,
090295,1906,,16, 56,2,,,,,,,
090295,1906,,82, 57,3,,,,,,3, 2
090295,1906,,82, 58,1,,,,,,1, 1
090295,1906,,82, 59,2,,,,,,,
090295,1906,,16, 60,1,,,,,,,
090295,1906,,82, 61,3,,,,,,3, 5
090295,1906,,82, 62,3,,,,,,,
090295,1906,,82, 63,2,,,,,,3, 4
090295,1906,,82, 64,3,,,,,,,
090295,1906,,82, 65,3,,,,,,,
090295,1906,,82, 66,4,,,,,,,
090295,1906,,82, 67,3,,,,,,,
090295,1906,,82, 68,3,,,,,,,
090295,1906,,82, 69,3,,,,,,,
090295,1906,,82, 70,2,,,,,,,
090295,1906,,82, 71,2,,,,,,,
090295,1906,,82, 72,3,,,,,,,
090295,1906,,82, 73,3,,,,,,9, 1
090295,1906,,82, 74,2,,,,,,,
090295,1906,,82, 75,3,,,,,,,
090295,1906,,82, 76,4,,,,,,,
090295,1906,,16, 77,2,,,,,,1, 5
090295,1906,,82, 78,2,,,,,,,
090295,1906,,16, 79,1, 1,,,,,,
090295,1906,,82, 80,1,,,,,,,
090295,1906,,82, 81,1,,,,,,,
090295,1906,,82, 82,1,,,,,,,
090295,1906,,16, 83,2,,,,,,,
090295,1906,,82, 84,2,,,,,,3,20
090295,1906,,82, 85,2,,,,,,,
090295,1906,,16, 86,3, 3,,,,,1, 1
090295,1906,,82, 87,2,,,,,,1, 1
090295,1906,,82, 88,2,, 1,,,,,
090295,1906,,82, 89,2,,,,,,,
090295,1906,,82, 90,2,,,,,,,
090295,1906,,82, 91,3,,,,,,,
090295,1906,,82, 92,2,,,,,,4, 1
090295,1906,,82, 93,2,,,,,,3, 2
090295,1906,,82, 94,3,,,,,,1, 1
090295,1906,,82, 95,1,,,,,,,
090295,1906,,16, 96,2, 1,,,,,,
090295,1906,,82, 96,2,,,,,,,
090295,1906,,82, 97,2,,,,,,9, 1
090295,1906,,82, 98,2,,,,,,,
090295,1906,,82, 99,3, 1,,,,,,
090295,1906,,82,100,3,,,,,,,
090295,1906,,82,101,3,,,,,,,
090295,1906,,16,102,2,,,,,,,
090295,1906,,16,103,3,,,,,,,
090295,1906,,82,104,2,,,,,,,
090295,1906,,82,105,3,,,,,,,
090295,1906,,82,106,2,,,,,,9, 1
090295,1906,,82,107,2,,,,,,,
090295,1906,,82,108,2,,,,,,,
090295,1906,,82,109,2,,,,,,,
090295,1906,,82,110,2,,,,,,4, 2
090295,1906,,82,111,2,,,,,,,
090295,1906,,82,112,2,,,,,,,
090295,1906,,82,113,2,,,,,,,
090295,1906,,82,114,2,,,,,,3, 2
090295,1906,,82,115,4,,,,,,,
090295,1906,,82,116,3,,,,,,,
090295,1906,,82,117,2,,,,,,,
090295,1906,,82,118,2,,,,,,,
090295,1906,,82,119,2,,,,,,9, 1
090295,1906,,16,120,2, 1,,,,,,
090295,1906,,82,120,2,,,,,,,
090295,1906,,82,121,4,,,,,,,
090295,1906,,82,122,2,,,,,,,
090295,1906,,16,123,2, 1,,,,,,
090295,1906,,82,124,3,,,,,,,
090295,1906,,82,125,3,,,,,,1, 2
090295,1906,,82,126,4,,,,,,,
090295,1906,,82,127,3,,,,,,3, 3
090295,1906,,82,128,4,,,,,,,
090295,1906,,82,129,4,,,,,,,
090295,1906,,82,130,3,,,,,,,
090295,1906,,82,131,2,,,,,,,
090295,1906,,82,132,2,,,,,,,
090295,1906,,82,133,2,,,,,,9, 2
090295,1906,,16,134,2,,,,,,,
090295,1906,,82,134,2,,,,,,,
090295,1906,,82,135,3,,,,,,1, 1
090295,1906,,82,136,4,,,,,,1, 1
090295,1906,,82,137,2,,,,,,,
090295,1906,,82,138,2,,,,,,,
090295,1906,,82,139,2,,,,,,,
090295,1906,,82,140,3,,,,,,,
090295,1906,,16,141,1, 1,,,,,9, 1
090295,1906,,82,142,4,,,,,,,
090395,1006,,17,  1,2,, 1,,,,9, 4
090395,1006,,17,  2,1,,,,,,9, 3
090395,1006,,25,  3,1,,,,,,,
090395,1006,,25,  4,1,,,,,,,
090395,1006,,17,  5,1,, 1,,,,4, 1
090395,1006,,25,  6,2,, 1,,,,,
090395,1006,,24,  7,2,, 2,,,,4, 4
090395,1006,,24,  7,2,,,,,,1, 1
090395,1006,,17,  8,2,,,,,,,
090395,1006,,25,  8,2,,,,,,,
090395,1006,,25,  9,1,, 1,,,,4, 2
090395,1006,,17, 10,2,,,,,,,
090395,1006,,17, 10,2,,,,,,,
090395,1006,,25, 11,3,,,,,,,
090395,1006,,17, 12,2,, 1,,,,4, 3
090395,1006,,17, 13,1,, 1,,,,9, 1
090395,1006,,17, 14,2,,,,,,,
090395,1006,,25, 15,3,,,,,,4, 2
090395,1006,,25, 16,2,, 3,,,,1, 6
090395,1006,,17, 17,2,, 1,,,,4, 5
090395,1006,,17, 17,2,,,,,,1,10
090395,1006,,17, 18,2,,,,,,4, 1
090395,1006,,17, 19,2,, 2,,,,4, 5
090395,1006,,17, 20,2,,,,,,1, 1
090395,1006,,24, 21,3,,,,,,4,15
090395,1006,,82, 22,2,,,,,,,
090395,1006,,24, 23,1,, 1,,,,9, 1
090395,1006,,25, 23,1,,,,,,,
090395,1006,,24, 24,2,,,,,,1, 1
090395,1006,,17, 24,2,,,,,,4,48
090395,1006,,25, 25,2,,,,,,1, 1
090395,1006,,25, 26,2,,,,,,,
090395,1006,,25, 27,3, 1, 2,,,,4, 2
090395,1006,,17, 28,2,,,,,,1, 4
090395,1006,,25, 29,4,, 4,,,,1, 5
090395,1006,,25, 29,4,,,,,,4, 5
090395,1006,,25, 30,4,,,,,,,
090395,1006,,11, 30,4,,,,,,4, 1
090395,1006,,24, 31,2,, 1,,,,,
090395,1006,,17, 32,2,,,,,,,
090395,1006,,17, 33,2,,,,,,4, 1
090395,1006,,17, 33,2,,,,,,1, 1
090395,1006,,25, 34,3, 1, 3,,,,1, 6
090395,1006,,17, 35,3,,,,,,,
090395,1006,,24, 36,3, 1, 3,,,,4, 3
090395,1006,,24, 36,3,,,,,,1, 3
090395,1006,,17, 37,2,, 1,,,,,
090395,1006,,25, 37,2, 1,,,,,4,10
090395,1006,,25, 38,2, 1, 1,,,,4, 4
090395,1006,,25, 39,3,,,,,,9, 2
090395,1006,,25, 40,2,,,,,,1, 1
090395,1006,,17, 40,2,,,,,,,
090395,1006,,17, 41,2,, 3,,,,,
090395,1006,,25, 42,2,,,,,,,
090395,1006,,25, 43,3, 1,,,,,1, 4
090395,1006,,25, 44,3,,,,,,4, 1
090395,1006,,17, 45,2,,,,,,1, 1
090395,1006,,25, 46,1,,,,,,1, 3
090395,1006,,25, 47,1, 1, 1,,,,,
090395,1006,,25, 48,2,,,,,,9, 2
090395,1006,,25, 49,2,, 1,,,,1, 2
090395,1006,,25, 50,3,,,,,,1, 6
090395,1006,,17, 51,2,, 3,,,,,
090395,1006,,25, 52,2,,,,,,1,10
090395,1006,,11, 53,3,,,,,,,
090395,1006,,17, 54,1,,,,,,4, 2
090395,1006,,17, 55,2,,,,,,1, 4
090395,1006,,25, 56,3,, 1,,,,,
090395,1006,,25, 57,2,,,,,,1, 1
090395,1006,,17, 58,3,,,,,,,
090395,1006,,11, 58,3,,,,,,,
090395,1006,,25, 58,3,,,,,,,
090395,1006,,82, 59,1,,,,,,,
090395,1006,,25, 60,3,,,,,,,
090395,1006,,25, 61,2,,,,,,,
090395,1006,,17, 62,2,, 2,,,,1, 8
090395,1006,,25, 63,2,, 1,,,,1, 8
090395,1006,,25, 64,2, 1, 1,,,,9, 9
090395,1006,,25, 65,2,,,,,,9, 1
090395,1006,,24, 66,2,,,,,,9, 1
090395,1006,,17, 67,2,,,,,,4, 7
090395,1006,,25, 68,2, 1,,,,,,
090395,1006,,17, 69,3,,,,,,,
090395,1006,,17, 70,2,,,,,,,
090395,1006,,25, 71,2,,,,,,9, 1
090395,1006,,17, 72,2,,,,,,4, 1
090395,1006,,25, 73,2,, 3,,,,9, 1
090395,1006,,09, 74,1,,,,,,,
090395,1006,,25, 75,2,,,,,,4, 4
090395,1006,,25, 76,2,,,,,,,
090395,1006,,17, 77,2,,,,,,,
090395,1006,,25, 78,1,,,,,,,
090395,1006,,25, 79,2,,,,,,,
090395,1006,,25, 80,3,,,,,,,
090395,1006,,25, 81,3,, 1,,,,,
090395,1006,,25, 82,1,,,,,,,
090395,1006,,24, 83,1,,,,,,,
090395,1006,,25, 84,2,, 1,,,,9, 2
090395,1006,,17, 85,1,,,,,,1, 4
090395,1006,,17, 86,3,,,,,,1, 2
090395,1006,,24, 87,2,,,,,,,
090395,1006,,24, 88,2,,,,,,,
090395,1006,,25, 89,1,,,,,,4, 1
090395,1006,,25, 90,1,,,,,,,
090395,1006,,25, 91,2,,,,,,,
090395,1006,,25, 92,2,,,,,,4, 4
090395,1006,,25, 93,2,,,,,,1, 4
090395,1006,,17, 94,3,, 1,,,,,
090395,1006,,25, 95,3,,,,,,,
090395,1006,,17, 96,3,, 2,,,,1, 3
090395,1006,,17, 97,1,,,,,,9, 1
090395,1006,,17, 98,1,,,,,,,
090395,1006,,25, 99,2,,,,,,,
090395,1006,,17,100,3,,,,,,1, 3
090395,1006,,25,101,2,,,,,,,
090395,1006,,25,102,2,,,,,,1, 1
090395,1006,,25,103,2, 2,,,,,,
090395,1006,,17,104,1,,,,,,,
090395,1006,,24,105,2, 1,,,,,9, 4
090395,1006,,25,106,2,,,,,,,
090395,1006,,25,107,1,,,,,,9, 1
090395,1006,,17,108,2,,,,,,1,12
090395,1006,,17,108,2,,,,,,4, 1
090395,1006,,24,109,2, 1,,,,,1, 2
090395,1006,,17,110,2,,,,,,1, 1
090395,1006,,17,110,2,,,,,,4, 1
090395,1006,,25,111,1,,,,,,1, 1
090395,1006,,24,112,2,,,,,,,
090395,1006,,25,113,2,,,,,,1, 5
090395,1006,,24,113,2,,,,,,4, 1
090395,1132,,25,  2,3,, 1,,,,1, 1
090395,1132,,24,  3,2, 1,,,,,1, 3
090395,1132,,25,  3,2, 2,,,,,1, 3
090395,1132,,25,  4,2,,,,,,,
090395,1132,,25,  5,2,,,,,,,
090395,1132,,25,  6,2,,,,,,,
090395,1132,,25,  7,2,,,,,,1, 3
090395,1132,,25,  7,2,,,,,,4, 1
090395,1132,,25,  8,2,,,,,,,
090395,1132,,25,  9,3,,,,,,,
090395,1132,,25, 10,1,,,,,,4, 1
090395,1132,,25, 11,3,,,,,,,
090395,1132,,25, 12,2,,,,,,,
090395,1132,,25, 13,3,,,,,,,
090395,1132,,25, 15,3,,,,,,,
090395,1132,,25, 16,1, 1,,,,,2, 2
090395,1132,,25, 17,2,,,,,,9, 1
090395,1132,,25, 18,2,,,,,,,
090395,1132,,24, 19,4, 3,,,,,9, 3
090395,1132,,25, 20,2,,,,,,,
090395,1132,,25, 21,2,,,,,,1,12
090395,1132,,25, 22,2,,,,,,,
090395,1132,,25, 23,3, 5,,,,,1, 4
090395,1132,,25, 24,2,,,,,,,
090395,1132,,25, 25,2, 1, 1,,,,,
090395,1132,,25, 26,2,, 1,,,,1, 2
090395,1132,,25, 27,2,,,,,,,
090395,1132,,25, 28,3,,,,,,,
090395,1132,,25, 29,2,,,,,,,
090395,1132,,25, 30,2,,,,,,4,12
090395,1905,,82,  1,2,,,,,,,
090395,1905,,82,  2,3,,,,,,,
090395,1905,,82,  2,3,,,,,,,
090395,1905,,82,  2,3,,,,,,,
090395,1905,,82,  3,2,,,,,,1, 3
090395,1905,,82,  4,1,,,,,,,
090395,1905,,82,  5,2,, 1,,,,,
090395,1905,,82,  6,2,,,,,,,
090395,1905,,82,  7,2,,,,,,9, 1
090395,1905,,16,  8,2,,,,,,9, 1
090395,1905,,16,  9,2, 1,,,,,1, 2
090395,1905,,82, 10,2,,,,,,,
090395,1905,,82, 11,2,,,,,,,
090395,1905,,82, 12,3,,,,,,,
090395,1905,,82, 13,2,,,,,,,
090395,1905,,82, 14,2,,,,,,,
090395,1905,,82, 15,3,,,,,,,
090395,1905,,82, 16,2,,,,,,,
